userProvince,name,prosize_col,level,mobile,commtime,comments
安徽,1***p,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-03 09:09:07,不错的购物
,j***5,绿帮中号M192片,铜牌会员,来自京东iPhone客户端,2016-07-03 08:33:40,一直用你家的，物流也超级给力
广东,C***g,绿帮中号M192片,钻石会员,来自京东iPhone客户端,2016-07-05 23:01:10,一直信赖的品牌
广东,2***l,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-05-18 02:05:19,好用
,h***n,干爽拉拉裤大码L84片,银牌会员,来自京东iPhone客户端,2016-07-04 14:30:01,一直用的不错
山东,大***贝,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-07-04 11:32:22,很不错，一如即往的好，
北京,热***阿,干爽拉拉裤加加大码XXL50片,金牌会员,来自京东iPhone客户端,2016-06-20 15:10:59,这个绿帮比较薄  适合夏天使用 买了好多
广东,j***i,绿帮中号M192片,铜牌会员,来自京东iPhone客户端,2016-06-25 11:37:04,价格便宜，梅姨红屁屁
四川,晕***便,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-07-04 12:55:41,好好好，一直用
,v***U,绿帮新生儿NB96片,铜牌会员,来自微信购物,2016-06-22 11:02:05,不错，很好
,g***7,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-05-31 22:54:02,好用挺满意的一直在用
福建,s***5,干爽拉拉裤大码L84片,银牌会员,来自京东Android客户端,2016-06-26 14:24:17,一直用，活动价格还可以
广东,H***S,绿帮大号L164片,金牌会员, ,2016-06-01 00:25:46,khjl;lk;koijhiuh
广东,s***8,干爽拉拉裤加加大码XXL50片,金牌会员,来自京东iPhone客户端,2016-07-05 19:59:15,好
,j***3,绿帮大号L164片,金牌会员, ,2016-06-21 00:56:36,满意
,j***e,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-06-19 00:30:05,物美价廉！很好用，赞一个！
广东,j***9,绿帮小号S164片,金牌会员,来自京东Android客户端,2016-07-04 09:30:30,第二次买了，还是一样的好用，价格也不贵，能接受。
广东,j***6,干爽拉拉裤加大码XL72片,金牌会员,来自京东Android客户端,2016-07-06 10:31:04,一般般
甘肃,古***花,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-15 09:43:34,好得很
,王***7,干爽拉拉裤大码L84片,铜牌会员,来自京东iPhone客户端,2016-07-03 16:04:27,很好
福建,月***风,绿帮中号M192片,银牌会员,来自京东iPhone客户端,2016-07-03 09:09:51,一直在用，一如既往的好，快递也很快，?
,A***N,干爽拉拉裤大码L84片,铜牌会员,来自微信购物,2016-06-24 11:05:15,很好，比超市的平。
,j***o,绿帮小号S164片,银牌会员,来自京东iPhone客户端,2016-07-05 14:29:26,第一次给宝宝用帮宝适，腰部是松紧设计，特别人性化。
广东,j***r,绿帮加大号XL128片,铜牌会员,来自京东Android客户端,2016-07-06 01:09:35,好，是正品，快递超快。
,w***y,绿帮中号M192片,金牌会员,来自京东iPhone客户端,2016-06-29 21:52:06,超薄款，透气性能好一些，这个夏天用起合适！
广东,j***1,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-06-14 15:09:37,还可以哦
,小***飛,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-06-25 13:19:09,商品非常好，宝宝用的很好。
福建,l***n,绿帮大号L164片,银牌会员,来自京东iPhone客户端,2016-06-12 22:38:04,非常值得入手。
,b***s,绿帮小号S164片,铜牌会员,来自京东Android客户端,2016-07-05 22:46:01,一直都在用，还可以
,j***8,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-30 13:54:44,好评，，方便，宝宝很喜噢！，，
,j***z,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-07-02 10:35:39,质量还好，就是感觉怎么L号的拉拉裤跟M号的纸尿裤一样大，宝宝用着感觉有点儿小
广东,想***然,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-01 21:35:26,还是一样的好用
湖北,永***休,绿帮新生儿NB96片,钻石会员, ,2016-05-20 22:56:00,哈哈。第二个宝宝买这个了，性价比很高。
,z***K,绿帮新生儿NB96片,铜牌会员,来自微信购物,2016-06-28 20:08:19,说好的赠品没有，活动过后反而送的更多了，也不知道到底再搞什么，感觉不靠谱了
广东,j***m,干爽拉拉裤加加大码XXL50片,银牌会员, ,2016-06-18 19:50:28,贴身合适！
广东,j***9,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-05-27 16:02:33,好
湖南,伊***爸,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-06-05 02:46:27,在实体店买的同款用着没事这个用着屁屁红，长包
山东,杀***7,绿帮新生儿NB96片,铜牌会员,来自京东iPhone客户端,2016-07-03 20:29:33,速度出乎意料的快，头天晚上下单，第二天上午到货。产品是正品。
,l***d,绿帮新生儿NB96片,铜牌会员,来自京东Android客户端,2016-06-18 15:13:03,不怎么吸水，很潮湿
,n***V,干爽拉拉裤中码M94片,铜牌会员,来自手机QQ购物,2016-06-30 15:50:50,很满意.很快.好用
,锅顶在头上烧,绿帮大号L164片,金牌会员, ,2016-07-05 12:35:04,还行，用了几次很好。
,枫***n,绿帮加大号XL128片,钻石会员, ,2016-06-18 10:31:53,一值都用这个，没有什么好说的了
,b***1,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-06-18 19:53:12,不错，够优惠！
福建,名***逼,绿帮小号S164片,金牌会员,来自京东iPhone客户端,2016-07-02 23:25:22,很好！买了很多次了
浙江,云***好,干爽拉拉裤加大码XL72片,钻石会员, ,2016-04-13 20:56:48,非常好的，很好很好，不错的啊
四川,j***g,干爽拉拉裤加大码XL72片,银牌会员,来自京东Android客户端,2016-07-02 19:44:29,吸尿效果还是挺好的
福建,j***e,干爽拉拉裤大码L84片,金牌会员,来自京东iPhone客户端,2016-07-05 02:25:46,挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。挺好的，多次购买了，囤货中。。。。。。
广东,j***6,干爽拉拉裤加大码XL72片,钻石会员,来自京东Android客户端,2016-06-29 00:06:58,纸尿裤比较薄，但吸尿量一般，晚上儿子会因为尿湿睡不好。
,j***4,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-06-20 11:15:36,便宜实惠，送货快
广东,谢***银,干爽拉拉裤加大码XL72片,银牌会员,来自京东iPhone客户端,2016-05-08 14:31:27,一直都买，不错，下次来
广东,j***l,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-07-05 23:09:59,长期购买，放心可靠
广东,M***X,绿帮大号L164片,钻石会员,来自京东Android客户端,2016-06-06 12:47:46,一直都是用这个，好用，，，，，，
,深***医,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-13 22:57:31,送货很迅速，质量也很好！
广东,6***保,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-02 14:16:20,还行吧，一直用这个
江苏,m***枫,绿帮大号L164片,银牌会员,来自京东Android客户端,2016-07-05 21:30:27,不错哦'一直用一个牌子'经济实惠～
广东,V***3,绿帮加大号XL128片,钻石会员,来自京东iPhone客户端,2016-07-04 22:31:21,第二次购买了，比超市的实惠多了，质量也非常好
,顽***兔,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-06-26 17:07:11,不错&hellip;
,u***v,绿帮大号L164片,铜牌会员,来自微信购物,2016-04-13 21:48:29,很不错，宝宝一直再用
福建,j***f,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 22:24:10,夏天按理说可以撑很久的，结果没3个小时就要换一块。还经常侧漏和后漏，弄脏衣裤。
四川,j***4,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-05-14 07:58:53,很好，宝宝一直用这个牌子
,u***v,绿帮大号L164片,铜牌会员,来自微信购物,2016-04-13 21:48:29,很不错，宝宝一直再用
福建,j***f,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-06-18 22:24:10,夏天按理说可以撑很久的，结果没3个小时就要换一块。还经常侧漏和后漏，弄脏衣裤。
四川,j***4,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-05-14 07:58:53,很好，宝宝一直用这个牌子
四川,j***4,干爽拉拉裤中码M94片,金牌会员,来自京东Android客户端,2016-05-14 07:58:53,很好，宝宝一直用这个牌子
,礼***儿,干爽拉拉裤大码L84片,银牌会员,来自京东Android客户端,2016-06-10 13:01:25,还可以！反正就还行！！！
广东,j***r,绿帮小号S164片,银牌会员,来自京东Android客户端,2016-06-02 16:07:51,一直好用
四川,j***4,绿帮中号M192片,金牌会员,来自京东Android客户端,2016-06-06 14:17:19,很好，宝宝一直用这个牌子
,j***y,绿帮加大号XL128片,银牌会员,来自京东iPhone客户端,2016-05-24 22:17:01,都用这个牌子的
上海,L***e,绿帮小号S164片,钻石会员,来自京东iPhone客户端,2016-06-18 22:34:08,很好用，孩子还不红屁屁。
,梁***7,干爽拉拉裤大码L84片,铜牌会员,来自京东Android客户端,2016-07-01 16:08:37,京东快方递就是快，品质好，第二次购买了，还会再来的。
,j***c,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-05-07 22:45:35,超快，一直在用。。。。。
浙江,h***r,干爽拉拉裤加大码XL72片,钻石会员, ,2016-06-02 19:09:10,帮宝适 Pampers 超薄干爽 婴儿拉拉裤 加大号XL72片【12-17kg】
,j***s,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-07-04 11:28:52,质量非常好，服务也非常好！
,j***c,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-05 23:52:42,好快，一直在用。。。。。。
四川,j***h,绿帮大号L164片,金牌会员,来自京东iPhone客户端,2016-07-05 21:47:29,好用
四川,j***b,绿帮大号L164片,钻石会员,来自京东Android客户端,2016-05-19 00:31:42,很好
,C***4,绿帮大号L164片,铜牌会员,来自京东Android客户端,2016-07-05 14:47:28,第一次在网上买尿不湿，非常好用，以后就在京东买了
,j***t,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-05-20 14:06:49,用着还可以，就是吸收不是很好
,j***p,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-03 10:04:42,还可以
,j***t,绿帮小号S164片,铜牌会员,来自京东iPhone客户端,2016-06-09 16:51:41,纸尿裤还不错，不知道里面有没有荧光剂的成分？
广东,j***0,绿帮加大号XL128片,金牌会员,来自京东Android客户端,2016-05-06 17:50:10,大品牌！质量好！京东价钱给力！
陕西,i***4,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东Android客户端,2016-06-24 21:44:24,一直使用不错
安徽,j***h,绿帮中号M192片,银牌会员,来自京东iPhone客户端,2016-06-21 12:35:15,快递很快哦，当天下单当天就到了。已经第二次购买，赞！
北京,风***1,绿帮新生儿NB96片,金牌会员,来自京东iPhone客户端,2016-06-27 14:21:15,好好好好&hellip;&hellip;非常好好&hellip;&hellip;好好好好好好好好好好好好好好好好好
陕西,三***羊,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-07-05 14:08:54,实用，快速，到位，精致！
广东,籦***桀,干爽拉拉裤加加大码XXL50片,钻石会员,来自京东iPhone客户端,2016-04-19 23:02:03,多次购买了，质量〇K
重庆,西***書,干爽拉拉裤大码L84片,银牌会员,来自京东iPhone客户端,2016-06-26 20:20:34,宝宝一直用的帮宝适，还不错吧！
河北,妞***8,干爽拉拉裤加大码XL72片,金牌会员,来自京东Android客户端,2016-06-08 19:05:05,一直再用，很不错
广东,j***0,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-07-05 19:25:56,好
,嘉俊淘京东,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-05-10 15:50:21,宝贝收到了，宝宝用的很舒服
,嘉***东,绿帮加大号XL128片,银牌会员,来自京东Android客户端,2016-07-04 16:47:54,宝贝很好，一直用他家的宝贝，用了快一年了
,j***b,绿帮小号S164片,银牌会员,来自京东iPhone客户端,2016-05-05 13:28:55,不错
,y***o,干爽拉拉裤加大码XL72片,金牌会员,来自京东iPhone客户端,2016-06-12 21:51:44,性价比高，实用
,j***p,绿帮中号M192片,银牌会员,来自京东Android客户端,2016-06-30 22:46:25,一如从前，好！！
广东,C***y,干爽拉拉裤加大码XL72片,钻石会员,来自京东Android客户端,2016-06-18 09:46:45,不错不错不错不错
广东,j***1,干爽拉拉裤大码L84片,金牌会员,来自微信购物,2016-06-09 17:00:30,不好用，太厚了！
,j***e,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-06-30 11:48:31,不是说有送几片曾品的，寄平又没有
广东,j***3,绿帮大号L164片,铜牌会员,来自京东iPhone客户端,2016-07-01 22:36:04,星期五买，星期六就到啦，实在佷快
,Z***M,绿帮新生儿NB96片,铜牌会员,来自微信购物,2016-07-01 22:59:08,真的很差，我一拆开来袋子还是坏的。又说送几片耍的都没有
广东,C***y,干爽拉拉裤大码L84片,钻石会员,来自京东Android客户端,2016-06-18 10:06:04,不错不错不错不错不错
广东,j***g,绿帮小号S164片,金牌会员, ,2016-06-17 10:18:00,第一次买感觉还不错物有所值
天津,w***3,绿帮加大号XL128片,钻石会员,来自京东Android客户端,2016-06-03 21:56:01,一如既往的好，宝宝一直用这个牌子
,j***k,绿帮新生儿NB96片,铜牌会员,来自京东Android客户端,2016-04-12 15:19:21,挺好的！
山东,蛋***c,绿帮加大号XL128片,钻石会员, ,2016-04-17 20:01:50,看来我还即可兑换快捷键和宽带网
广东,希***陈,绿帮加大号XL128片,银牌会员,来自微信购物,2016-07-05 15:51:16,一直都是用吕帮宝适，还行！
云南,q***7,绿帮大号L164片,金牌会员,来自京东Android客户端,2016-07-04 20:45:14,物流速度挺快的。这是第二次购买，还不错！
,o***w,绿帮中号M192片,铜牌会员,来自京东Android客户端,2016-07-05 23:03:15,可以还会在买，
重庆,a***3,绿帮新生儿NB96片,钻石会员,来自京东Android客户端,2016-06-18 22:39:23,比超市便宜多了
广东,7***平,绿帮新生儿NB96片,钻石会员, ,2016-06-18 11:47:11,【京东超市】帮宝适 Pampers 超薄干爽 婴儿纸尿裤 新生儿NB96片【0-5kg】
